objective_2,genotype_1,genotype_2,step
264.46666666666664,0.8949042496591344,0.5144796639768817,85
2374.5333333333333,0.40712981843658325,0.20338902946788767,86
303.76666666666665,0.39168559984066686,0.8023879838433107,87
2021.4,0.9460107044708934,0.20737636777408125,88
2347.4666666666667,0.8645308244739756,0.198494506734396,89
265.46666666666664,0.3778350422588953,0.5932020266269111,90
2890.4333333333334,0.19167269868781028,0.1974559538480623,91
3169.1666666666665,0.3588724801231825,0.1654116813559995,92
1725.8333333333333,0.8628092908140749,0.20867970301029182,93
1475.4333333333334,0.8585782573575671,0.20277728958153157,94
266.9,0.3991084729308783,0.4911608611911583,95
266.3,0.1622684171445779,0.5,96
2888.3,0.9568112589577791,0.1794530593677452,97
310.8666666666667,0.8645308244739756,0.6439493403955155,98
261.96666666666664,0.3802593574541647,0.5584194282244543,99
251.53333333333333,0.3973272022101778,0.5080508630124875,100
3795.766666666667,0.2062936031583648,0.0874536818363864,101
259.76666666666665,0.32216164637697176,0.4928407868259287,102
325.93333333333334,0.9890141899806997,0.7600708295186906,103
259.4,0.433746923020904,0.5584194282244543,104
3445.233333333333,0.4418101904775041,0.14281203188601477,105
307.56666666666666,0.3464347528203487,0.6501036559965402,106
1725.1666666666667,0.19167269868781028,0.20210288937340776,107
567.5,0.39168559984066686,0.4660474181911497,108
257.03333333333336,0.922120100938379,0.5627501563241817,109
258.43333333333334,0.27741389114343773,0.5080508630124875,110
258.2,0.8775095985561447,0.5074302695790907,111
3446.5,0.35633986816542795,0.17932876586759094,112
260.43333333333334,0.8140533836245014,0.5041617201019737,113
554.4666666666667,0.4,0.33527059790720726,114
296.56666666666666,0.8556817574735784,0.23819221671445784,115
316.46666666666664,0.36028443158790263,0.7631290149554675,116
1450.8,0.4110694526133038,0.2029903169770335,117
6395.066666666667,0.2,0.07843986284613143,118
266.3666666666667,0.19708262816412506,0.5242908077718385,119
1163.5666666666666,0.7716235013724962,0.2243939293370035,120
2332.4,0.2916855998436226,0.19377104988752186,121
2026.1333333333334,0.15679737844630764,0.2095331627737655,122
3174.9666666666667,0.1959022169406315,0.19338417316834347,123
259.3666666666667,0.3973272022101778,0.5217673287128272,124
3173.9333333333334,0.37884740598944455,0.16504395528257723,125
257.03333333333336,0.1849907454529161,0.5098112142543859,126
248.86666666666667,0.5291999209723465,0.5080508630124875,127
1466.1333333333334,0.40315943018527794,0.20358028691524338,128
1738.0,0.729027880679893,0.20037149297732873,129
3758.866666666667,0.41233645806341046,0.16274047200888675,130
1687.3666666666666,0.4318122609856723,0.20040755924823786,131
2015.9333333333334,0.43701198247565226,0.2021148352005054,132
1729.3666666666666,0.2,0.1973792715718604,133
2042.1,0.2,0.20332393113023706,134
2888.0666666666666,0.11803378063239849,0.18368587198877537,135
2332.4,0.2916855998436226,0.19377104988752186,136
2028.4666666666667,0.6935587051539329,0.20780176637768646,137
309.6,0.40542954023258454,0.4583084204768741,138
308.96666666666664,0.7716235013724962,0.2381104055762003,139
2309.1,0.2,0.2007369900863706,140
301.3333333333333,0.15023256591024223,0.23839986604605173,141
1420.2,0.5350321479021762,0.20358028691524338,142
299.3333333333333,0.5311593287296807,0.8411230745991221,143
2294.8333333333335,0.7261313807959044,0.19675811619589592,144
3480.1666666666665,0.9049338457090312,0.16427225434570014,145
585.0666666666667,0.41118693327402667,0.3102844279652829,146
2022.4,0.18125747819688198,0.20211162388627635,147
254.16666666666666,0.39720972154945494,0.5063752913944193,148
2307.6666666666665,0.45866283392620283,0.20357155240237484,149
