objective_1,genotype_1,genotype_2,step
-0.7,0.3588724801231825,0.1654116813559995,92
-0.7666666666666667,0.8628092908140749,0.20867970301029182,93
-0.7666666666666667,0.8585782573575671,0.20277728958153157,94
-0.6333333333333333,0.3991084729308783,0.4911608611911583,95
-0.6333333333333333,0.1622684171445779,0.5,96
-0.7333333333333333,0.9568112589577791,0.1794530593677452,97
-0.5333333333333333,0.8645308244739756,0.6439493403955155,98
-0.6333333333333333,0.3802593574541647,0.5584194282244543,99
-0.6333333333333333,0.3973272022101778,0.5080508630124875,100
-0.6333333333333333,0.2062936031583648,0.0874536818363864,101
-0.6,0.32216164637697176,0.4928407868259287,102
-0.6666666666666666,0.9890141899806997,0.7600708295186906,103
-0.6333333333333333,0.433746923020904,0.5584194282244543,104
-0.6666666666666666,0.4418101904775041,0.14281203188601477,105
-0.5666666666666667,0.3464347528203487,0.6501036559965402,106
-0.8,0.19167269868781028,0.20210288937340776,107
-0.5,0.39168559984066686,0.4660474181911497,108
-0.6333333333333333,0.922120100938379,0.5627501563241817,109
-0.6333333333333333,0.27741389114343773,0.5080508630124875,110
-0.6666666666666666,0.8775095985561447,0.5074302695790907,111
-0.7,0.35633986816542795,0.17932876586759094,112
-0.6333333333333333,0.8140533836245014,0.5041617201019737,113
-0.6,0.4,0.33527059790720726,114
-0.7,0.8556817574735784,0.23819221671445784,115
-0.6333333333333333,0.36028443158790263,0.7631290149554675,116
-0.7666666666666667,0.4110694526133038,0.2029903169770335,117
-0.5,0.2,0.07843986284613143,118
-0.5666666666666667,0.19708262816412506,0.5242908077718385,119
-0.7333333333333333,0.7716235013724962,0.2243939293370035,120
-0.7,0.2916855998436226,0.19377104988752186,121
-0.7,0.15679737844630764,0.2095331627737655,122
-0.7333333333333333,0.1959022169406315,0.19338417316834347,123
-0.6,0.3973272022101778,0.5217673287128272,124
-0.6666666666666666,0.37884740598944455,0.16504395528257723,125
-0.6,0.1849907454529161,0.5098112142543859,126
-0.6333333333333333,0.5291999209723465,0.5080508630124875,127
-0.8333333333333334,0.40315943018527794,0.20358028691524338,128
-0.8333333333333334,0.729027880679893,0.20037149297732873,129
-0.7,0.41233645806341046,0.16274047200888675,130
-0.7666666666666667,0.4318122609856723,0.20040755924823786,131
-0.7666666666666667,0.43701198247565226,0.2021148352005054,132
-0.8,0.2,0.1973792715718604,133
-0.7666666666666667,0.2,0.20332393113023706,134
-0.8,0.11803378063239849,0.18368587198877537,135
-0.7,0.2916855998436226,0.19377104988752186,136
-0.7666666666666667,0.6935587051539329,0.20780176637768646,137
-0.5,0.40542954023258454,0.4583084204768741,138
-0.7333333333333333,0.7716235013724962,0.2381104055762003,139
-0.7666666666666667,0.2,0.2007369900863706,140
-0.7,0.15023256591024223,0.23839986604605173,141
-0.8333333333333334,0.5350321479021762,0.20358028691524338,142
-0.5333333333333333,0.5311593287296807,0.8411230745991221,143
-0.7666666666666667,0.7261313807959044,0.19675811619589592,144
-0.6,0.9049338457090312,0.16427225434570014,145
-0.6666666666666666,0.41118693327402667,0.3102844279652829,146
-0.8333333333333334,0.18125747819688198,0.20211162388627635,147
-0.6666666666666666,0.39720972154945494,0.5063752913944193,148
-0.8,0.45866283392620283,0.20357155240237484,149
