f0,f1,x0,x1
-0.8666666666666667,2026.4666666666667,0.2,0.20210288937340776
-0.7,296.56666666666666,0.8556817574735784,0.23819221671445784
-0.6333333333333333,248.86666666666667,0.5291999209723465,0.5080508630124875
-0.7333333333333333,308.96666666666664,0.7716235013724962,0.2381104055762003
-0.8333333333333334,1420.2,0.5350321479021762,0.20358028691524338
-0.6666666666666666,254.16666666666666,0.39720972154945494,0.5063752913944193
