objective_1,genotype_1,genotype_2,step
-0.8333333333333334,0.9768776973081517,0.5695920501176022,63
-0.7666666666666667,0.6519131705928056,0.4008909841118388,64
-0.7,0.385581009404372,0.9983488009602585,65
-0.7666666666666667,0.6984054554146414,0.0193635771516087,66
-0.7,0.5694939429364471,0.4994322095559084,67
-0.7333333333333333,0.7029519420844832,0.9176354020349752,68
-0.8666666666666667,0.9314664935974111,0.0,69
-0.7666666666666667,0.947593709271105,0.8995844839519431,70
-0.8333333333333334,0.6287053365248451,0.011572708061166125,71
-0.7666666666666667,0.8794356842053755,0.8,72
-0.7333333333333333,0.20724463367508122,0.9,73
-0.8,0.9970090638635959,0.4864204583385206,74
-0.8,0.09887627854246714,0.6558487731815156,75
-0.43333333333333335,0.9318178409252964,0.05690291310317974,76
-0.7666666666666667,0.8717869950861145,0.798520583981235,77
-0.7666666666666667,0.885155905948284,0.0,78
-0.7666666666666667,0.3427751873754058,0.6733538428388017,79
-0.7,0.35238947198650117,0.9147102424044495,80
-0.8666666666666667,0.6,0.4786137825030289,81
-0.7,0.39507238081520474,0.9849172716105026,82
-0.7333333333333333,0.407440510570955,0.9787181365374795,83
-0.7333333333333333,0.601165266220487,0.8936742079430342,84
-0.7333333333333333,0.6052748165140457,0.931215712400185,85
-0.7333333333333333,0.4761628943522931,0.9992689532494072,86
-0.7333333333333333,0.9164820038382249,0.9658391725876072,87
-0.7333333333333333,0.1,0.7043572457755352,88
-0.8,0.6395250135800253,0.4008909841118388,89
-0.7666666666666667,0.8794356842053755,0.8,90
-0.7333333333333333,0.36298304595967046,0.9147102424044495,91
-0.7666666666666667,0.9960768777172346,0.4845583355698662,92
-0.7333333333333333,0.09913076450566702,0.6640114388712354,93
-0.5333333333333333,0.9368017099840161,0.05690291310317974,94
-0.7666666666666667,0.8717869950861145,0.798520583981235,95
-0.7666666666666667,0.885155905948284,0.0,96
-0.8,0.2532443517975595,0.6739950897229439,97
-0.7333333333333333,0.8688696994513251,0.9658391725876072,98
-0.7,0.4761628943522931,0.9778827229849403,99
-0.7,0.39886742280189014,0.9849172716105026,100
-0.6666666666666666,0.05674051519227339,0.6548739640022271,101
-0.7333333333333333,0.47703955574008716,0.9479387384144978,102
-0.7333333333333333,0.9168049894058141,0.9658391725876072,103
-0.7666666666666667,0.9162971744527612,0.8994238637362659,104
-0.8,0.07650218507828574,0.6183181890997759,105
-0.7666666666666667,0.09887627854246714,0.9803475492676468,106
-0.8333333333333334,0.5918908817241997,0.5410816024575352,107
-0.7666666666666667,0.9168056796570063,0.781572433679029,108
-0.6666666666666666,0.4761628943522931,0.9825913292261422,109
-0.7666666666666667,0.4309485374070798,0.9997676971480944,110
-0.8666666666666667,0.9937671276557165,0.0,111
-0.9,0.1369014617256862,0.5801905316763208,112
-0.7666666666666667,0.9,0.6704496233223274,113
-0.7,0.9023093147143892,0.9673771704238643,114
-0.7333333333333333,0.9880871208327253,0.9071706830377021,115
-0.7333333333333333,0.8996763241812186,0.9349882837187871,116
-0.8333333333333334,0.9410814924804516,0.0002956294905023249,117
-0.8,0.9938251443587276,0.4763679840766411,118
-0.7,0.6178910004878886,0.936340895024793,119
-0.8666666666666667,0.5933329031414896,0.4613910685499327,120
-0.8,0.4751062384050456,0.5005149989618551,121
-0.7,0.402681832613923,0.9779713052740862,122
-0.7333333333333333,0.47641508263980936,0.9848286893213565,123
-0.7,0.9969301001842761,0.3366767702971512,124
-0.8666666666666667,0.6592032236992702,0.4400183730085402,125
-0.9,0.993156657790767,0.4262820841396575,126
-0.8,0.1,0.5939068366282274,127
-0.7,0.8611723356152314,0.9214042852863441,128
-0.7,0.608035485387009,0.9778827229849403,129
-0.6666666666666666,0.9332293515717659,0.9673771704238643,130
-0.7,0.9599161646129215,0.9023786162209972,131
-0.8,0.9012354180897987,0.7296884441005764,132
-0.7666666666666667,0.4659969744006512,0.9509564449863923,133
-0.8333333333333334,0.9376877176950857,0.0002366766140715182,134
-0.7666666666666667,0.1369014617256862,0.5729749821596957,135
-0.7333333333333333,0.4205733059450768,0.9803728783941787,136
-0.8666666666666667,0.15740385876096605,0.4667682255034237,137
-0.8,0.09765537250618221,0.6605816827542857,138
-0.5666666666666667,0.4572726899280175,0.03151144839624172,139
-0.7333333333333333,0.9395582293829035,0.9340148971850185,140
-0.8,0.9023093147143892,0.8054147506931839,141
-0.7333333333333333,0.9371246955516053,0.9582539053961805,142
-0.7666666666666667,0.39441531619970255,0.01653976490982321,143
-0.7666666666666667,0.9062941047638098,0.009521796223232659,144
-0.8,0.040391269713222155,0.5419258901404322,145
-0.7333333333333333,0.09984775724499792,0.9991033709196845,146
-0.7,0.4761628943522931,0.98872559433261,147
-0.8,0.8636062811130929,0.38815492172445776,148
-0.8333333333333334,0.1,0.5835288010350295,149
-0.7,0.8366361203195647,0.9758877359105279,150
-0.7333333333333333,0.38456774998915205,0.9811812981755189,151
-0.7333333333333333,0.9747207545595199,0.9673771704238643,152
-0.8333333333333334,0.42984431987854704,0.5801905316763208,153
-0.7,0.4761628943522931,0.9838581629979304,154
-0.8,0.934421353674584,0.017405598323077087,155
-0.7666666666666667,0.9227053377774705,0.009600395531723871,156
-0.6666666666666666,0.39897687621877975,0.8433190802862697,157
-0.7333333333333333,0.4815156041732257,0.6473238461358118,158
-0.7,0.8958682713414573,0.9778827229849403,159
-0.7666666666666667,0.9860244475260135,0.7198846456435647,160
-0.8,0.9082320080694497,0.3516216339517803,161
-0.8,0.0852589282919344,0.5598655929470056,162
-0.7,0.5345952222996703,0.9769929026670445,163
-0.9,0.1738029234513724,0.5801905316763208,164
-0.8,0.7716850414121246,0.7296884441005764,165
-0.8,0.1369014617256862,0.5420628748595198,166
-0.8333333333333334,0.9275780114653511,0.4262820841396575,167
-0.8333333333333334,0.9400398998892531,0.5326831632248219,168
-0.7666666666666667,0.8847423875399759,0.7313003986641716,169
-0.7666666666666667,0.9147410717080657,0.8201879528100188,170
-0.7,0.39995932812041957,0.9899297550028876,171
-0.7,0.4200874308314154,0.9779713052740862,172
-0.6666666666666666,0.9200019959004493,0.10593247221477065,173
-0.7666666666666667,0.09577824032605546,0.011234564122747325,174
-0.7,0.3730213989921934,0.9754425848588859,175
-0.7333333333333333,0.4815156041732257,0.6473238461358118,176
-0.7,0.8958682713414573,0.9778827229849403,177
-0.7666666666666667,0.9860244475260135,0.7198846456435647,178
-0.8,0.9082320080694497,0.3516216339517803,179
