f0,f1,x0,x1
-0.9333333333333333,1418.8333333333333,0.934421353674584,0.0
-0.8,196.73333333333332,0.1,0.5801905316763208
-0.7333333333333333,196.56666666666666,0.47641508263980936,0.9848286893213565
-0.9,206.03333333333333,0.1738029234513724,0.5801905316763208
-0.7,193.66666666666666,0.3730213989921934,0.9754425848588859
